customer_id,n_orders,avg_basket_size,avg_basket_value,max_single_transaction,days_since_last_purchase,lifecycle_stage,weekend_purchase_ratio,category_breadth,category_concentration,inter_purchase_time_mean,inter_purchase_time_std,inter_purchase_time_trend,monetary_trend,monetary_cv,basket_size_trend,purchase_velocity_recent_vs_early
14012,1,11.0,328.8,328.8,114,0.0,0.0,4,0.3499453886728115,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14013,3,14.0,243.35,437.35,112,0.7565217391304347,0.0,7,0.29502581136837236,173.5,69.5,-139.0,-27.849999999999937,0.5714018666577951,-0.999999999999997,2.0
14014,2,18.5,721.5149999999999,1166.37,213,0.4842615012106537,0.5,6,0.5834605491276702,200.0,0.0,0.0,889.7099999999998,0.6165568283403672,12.999999999999995,1.0
14016,10,40.1,1032.683,1477.56,44,0.9180633147113594,0.1,19,0.2492864007956607,54.22222222222222,23.025482394646435,4.833333333333334,23.655090909090884,0.23593235618383332,0.47878787878787976,0.6666666666666666
14017,1,14.0,229.75,229.75,408,0.0,0.0,6,0.22754453497142302,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14018,1,13.0,367.15,367.15,482,0.0,0.0,7,0.24076034545402925,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14020,2,16.5,303.105,304.68,313,0.14480874316939896,0.0,8,0.3152805884519852,52.0,0.0,0.0,-3.1500000000000745,0.005196219131984022,-3.0,1.0
14021,6,14.333333333333334,264.3966666666667,522.69,48,0.8881118881118881,0.0,9,0.4085603665905524,75.6,34.284690460903974,-1.4999999999999987,-10.613142857142861,0.5221892174944378,-2.2285714285714286,1.0
14022,2,23.5,396.07500000000005,440.0,62,0.8080495356037152,0.0,7,0.25820241333320215,261.0,0.0,0.0,87.84999999999988,0.11090071324875334,8.999999999999996,1.0
14023,1,16.0,273.14,273.14,87,0.0,1.0,4,0.4680587478077812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14024,1,18.0,318.04,318.04,227,0.0,1.0,7,0.2982061603392974,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14025,8,12.25,507.2375,1111.81,301,0.2833333333333333,0.0,9,0.31498858627201853,16.571428571428573,11.611043300694913,3.285714285714285,-29.014999999999972,0.6528986003574113,-1.2857142857142838,0.6
14026,2,25.0,356.555,386.53000000000003,307,0.3354978354978355,0.0,11,0.20004073712103274,154.0,0.0,0.0,-59.95000000000015,0.08406837654779774,-8.000000000000002,1.0
14028,3,3.0,3465.5,3610.5,387,0.0,0.0,1,1.0,0.0,0.0,0.0,-217.49999999999991,0.05917211558046423,1.4970566549032267e-16,0.5
14030,17,41.411764705882355,388.11647058823525,829.13,80,0.8586572438162544,0.17647058823529413,16,0.2939755498605061,29.875,39.18206700775241,-0.26764705882353024,-17.850955882352935,0.6577580970096164,-0.9264705882352932,1.4285714285714286
14031,37,17.54054054054054,825.691081081081,2506.14,5,0.9912739965095986,0.0,17,0.18139425248677005,15.36111111111111,10.939613993235213,0.17387387387387412,-5.931647700331906,0.6444731209985424,-0.4184447605500233,0.9473684210526315
14032,11,16.636363636363637,310.5627272727273,346.07,5,0.9911032028469751,0.09090909090909091,11,0.3634599999539254,55.2,58.66821967641425,-3.987878787878782,-0.3540909090909122,0.03822312591977688,0.03636363636363653,1.75
14033,1,1.0,109.44,109.44,392,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14035,6,16.333333333333332,344.5516666666667,677.82,104,0.7683741648106904,0.0,9,0.19421340529809816,68.2,38.23820079449346,-3.700000000000002,49.31114285714284,0.47968195767460087,-2.857142857142857,1.0
14036,1,38.0,626.65,626.65,121,0.0,0.0,8,0.22359052726350986,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14037,6,19.0,139.49166666666667,238.89,13,0.9771528998242531,0.16666666666666666,11,0.21020804116014977,110.6,60.39403944099119,35.6,-34.588285714285696,0.5269414446622078,-4.057142857142855,0.5
14038,3,38.0,741.94,804.95,44,0.9137254901960784,0.3333333333333333,10,0.19870642709502914,232.5,43.5,-87.0,5.885000000000056,0.06039997178022849,7.999999999999998,2.0
14039,1,4.0,115.08000000000001,115.08000000000001,412,0.0,0.0,4,0.48165885779960654,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14040,29,22.482758620689655,376.1603448275862,905.92,20,0.9652173913043478,0.1724137931034483,16,0.16300719626205645,19.392857142857142,15.584651986843351,0.5662287903667215,-0.3374975369458134,0.5526134145828585,-0.11330049261083758,0.6111111111111112
14041,1,21.0,141.41,141.41,103,0.0,0.0,7,0.2558801680755921,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14042,1,21.0,431.98,431.98,562,0.0,0.0,6,0.5080986804588844,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14043,2,19.5,151.3,164.31,328,0.4204946996466431,0.0,11,0.2326900285649509,238.0,0.0,0.0,-26.020000000000053,0.08598810310641113,2.9999999999999987,1.0
14044,7,94.14285714285714,371.1385714285715,626.84,146,0.7197696737044146,0.7142857142857143,16,0.22624858775807233,61.833333333333336,36.00655804464268,3.914285714285713,28.44535714285717,0.4379835036161367,0.4642857142857213,1.3333333333333333
14045,15,2.4,705.242,2292.48,174,0.6759776536312849,0.0,6,0.2930131587544835,25.357142857142858,20.679897564187936,-1.865934065934067,-8.933392857142868,0.84340394743444,-0.2107142857142857,1.1428571428571428
14046,1,13.0,151.59,151.59,121,0.0,0.0,4,0.39738208984369877,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14047,12,11.5,274.61833333333334,528.24,36,0.9298245614035088,0.08333333333333333,11,0.2967527183992701,43.0,41.50136909023166,0.018181818181819197,-29.16986013986014,0.7068593184198549,-1.748251748251747,1.4
14048,3,46.0,249.56333333333336,409.93,142,0.35159817351598177,0.0,10,0.21139678650213578,38.5,38.5,76.99999999999999,55.55999999999993,0.6211083159169144,14.499999999999984,0.5
14049,11,75.27272727272727,951.1354545454545,1989.73,37,0.9185022026431718,0.0,19,0.4017938819649023,41.2,34.54214816713055,3.1393939393939387,-13.82490909090909,0.6427927566562953,-1.1181818181818135,0.8333333333333334
14051,26,8.038461538461538,481.92038461538465,912.5600000000001,10,0.9825479930191972,0.07692307692307693,11,0.2547204034689205,22.0,20.821143100223868,-0.7630769230769231,1.8015760683760607,0.44438327725675436,0.014700854700854827,2.25
14052,1,65.0,241.3,241.3,227,0.0,1.0,11,0.49406438979082945,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14053,2,2.5,156.025,170.8,234,0.27554179566563464,0.5,2,0.7330691045289484,89.0,0.0,0.0,-29.550000000000047,0.09469636276237786,0.9999999999999994,1.0
14055,2,11.5,397.65999999999997,521.0,414,0.2607142857142857,0.0,5,0.3747551656924437,145.0,0.0,0.0,246.67999999999998,0.31016446210330434,4.999999999999997,1.0
14056,11,44.27272727272727,332.16636363636366,582.37,21,0.8264462809917356,0.0,9,0.34408778996367223,9.5,4.944694126030447,0.1272727272727269,1.5729090909090937,0.3722901217674797,-1.6454545454545457,0.8333333333333334
14057,13,24.307692307692307,369.6330769230769,666.84,36,0.93717277486911,0.0,9,0.4545860321679962,44.25,39.37030395276792,-7.555944055944056,-21.281978021978,0.5586069055343384,-2.6318681318681305,2.25
14058,2,12.0,234.59500000000003,321.23,299,0.1852861035422343,0.5,5,0.32595468782453113,67.0,0.0,0.0,-173.26999999999998,0.36929602080180735,-14.0,1.0
14059,1,8.0,183.6,183.6,103,0.0,0.0,3,0.5806954590114914,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14060,22,7.090909090909091,279.6781818181818,1027.04,20,0.9578947368421052,0.045454545454545456,11,0.29044351240058325,21.19047619047619,16.927349095244956,-0.8688311688311693,4.689271597967256,0.7312514707363487,0.27442123094297005,1.75
14061,3,6.333333333333333,305.81,374.43,344,0.4017391304347826,0.0,3,0.4866131820461408,114.5,101.5,202.99999999999994,-5.215000000000045,0.29354584042198845,-5.000000000000002,0.5
14062,19,15.894736842105264,1069.235263157895,3621.66,13,0.9770318021201413,0.0,15,0.16695649075904156,30.38888888888889,26.61273481476467,-0.442724458204334,-35.99614035087717,0.8278251992822045,-0.7631578947368414,1.7142857142857142
14063,7,5.428571428571429,1353.0714285714287,2452.56,523,0.079225352112676,0.0,9,0.26941782701271344,7.0,4.47213595499958,0.8571428571428569,-200.5307142857142,0.4496270939158635,-0.4642857142857147,0.75
14064,13,13.538461538461538,212.9276923076923,412.15000000000003,48,0.9083969465648855,0.07692307692307693,9,0.4211805612538899,39.25,39.34489589938361,1.3671328671328666,-0.9770329670329724,0.48507741812806954,-1.3681318681318682,0.625
14065,3,16.333333333333332,297.00666666666666,423.4,226,0.15671641791044777,0.0,7,0.35984826373718615,21.0,0.0,-2.9562371437441025e-15,-77.05999999999997,0.36800484436441366,-7.999999999999996,2.0
14066,1,7.0,152.55,152.55,103,0.0,0.0,2,0.5024369397721526,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14068,4,26.25,379.18,526.14,157,0.6945525291828794,0.75,11,0.20702872521077925,118.66666666666667,116.4082853103201,127.49999999999997,-37.65800000000003,0.33994001579347766,-1.3000000000000065,0.3333333333333333
14069,2,20.5,112.905,115.37,351,0.11809045226130654,0.0,10,0.12510181156319308,46.0,0.0,0.0,-4.930000000000025,0.021832514060493365,-7.000000000000003,1.0
14070,1,40.0,321.6,321.6,521,0.0,1.0,10,0.24196391139761392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14071,2,14.5,178.405,225.4,97,0.03960396039603964,0.5,2,0.5374490206453648,4.0,0.0,0.0,-93.99000000000002,0.26341750511476697,-11.0,1.0
14072,1,19.0,390.85,390.85,503,0.0,0.0,6,0.4757105372317697,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14074,1,6.0,219.4,219.4,460,0.0,0.0,2,0.5195648362277496,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14075,3,18.333333333333332,363.51,423.21999999999997,98,0.6807817589576548,0.0,6,0.35734900822873167,104.0,38.0,75.99999999999999,-25.73500000000001,0.12973809480258516,-0.4999999999999984,0.5
14077,4,12.0,106.515,117.11,19,0.9181034482758621,0.0,8,0.25056152434952156,70.33333333333333,35.1789078220964,-38.50000000000001,-4.922000000000021,0.13201241509128744,-3.200000000000004,3.0
14078,8,16.5,166.295,362.82,21,0.9541484716157205,0.25,17,0.21690677209786954,62.0,31.919541708131444,-9.857142857142858,-2.655952380952366,0.5635701376483538,-3.7619047619047588,1.6666666666666667
14079,1,1.0,243.63,243.63,519,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14080,4,19.75,267.52,375.43,250,0.5644599303135889,0.25,10,0.18435109608918035,107.33333333333333,85.44133790046959,104.49999999999999,52.18999999999996,0.2680244385956129,2.0999999999999988,0.3333333333333333
14081,10,81.5,486.75699999999995,906.49,139,0.7544169611307421,0.1,16,0.2925290807877477,47.22222222222222,55.17200936420524,10.049999999999997,3.164787878787851,0.50629853189999,-1.8848484848484859,0.42857142857142855
14082,2,32.0,206.68,231.10999999999999,201,0.12227074235807855,0.0,4,0.43780193983689125,27.0,0.0,0.0,-48.85999999999998,0.1182020514805496,-8.000000000000005,1.0
14083,7,14.571428571428571,79.03285714285714,294.01,36,0.935483870967742,0.0,15,0.16852769771047027,86.66666666666667,71.32009222901745,-24.971428571428575,-14.45535714285714,1.1871319614568334,-2.392857142857143,2.5
14084,1,7.0,150.5,150.5,349,0.0,0.0,4,0.28677873312656593,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14085,25,35.44,328.6996,754.75,12,0.9788732394366197,0.0,17,0.22703812066237167,22.75,19.940014209289487,-0.12260869565217423,-8.22786153846154,0.48357544049946727,-0.8823076923076928,1.5
14086,1,1.0,39.95,39.95,299,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14087,2,68.5,319.0,402.56,241,0.5786713286713286,0.5,11,0.3488610499110662,330.0,0.0,0.0,167.11999999999992,0.2619435736677116,8.999999999999996,1.0
14088,7,39.857142857142854,4133.284285714285,12695.14,7,0.9728682170542635,0.0,13,0.2768969816449481,41.5,49.50336688886255,2.0857142857142827,-1048.5242857142857,1.0723248360463893,-5.357142857142857,0.75
14090,1,1.0,76.32000000000001,76.32000000000001,161,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14091,2,6.5,4765.04,5520.0,491,0.0822429906542056,0.5,7,0.3185899022370191,44.0,0.0,0.0,-1509.9200000000005,0.15843728489162737,4.999999999999998,1.0
14092,18,15.38888888888889,290.5444444444445,453.70000000000005,7,0.9875,0.1111111111111111,11,0.33793891690082584,32.05882352941177,16.590112534580186,-1.0441176470588227,-2.3278637770897777,0.31798177864660787,-0.07533539731682129,1.25
14094,1,41.0,311.77,311.77,276,0.0,1.0,3,0.3457280520732619,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14095,1,1.0,2.95,2.95,559,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14097,2,20.0,211.43,290.86,318,0.34024896265560167,0.5,8,0.24564157052819036,164.0,0.0,0.0,158.85999999999999,0.3756798940547699,13.999999999999996,1.0
14099,15,27.733333333333334,291.46733333333333,411.97,7,0.9876325088339223,0.0,16,0.18434790681722169,39.42857142857143,17.77925872516418,-2.013186813186816,-5.063214285714272,0.28084681739908507,-0.9321428571428557,2.0
14101,11,7.2727272727272725,740.4118181818181,1224.6,34,0.9257641921397379,0.2727272727272727,4,0.5254035614813929,41.7,17.618456232031228,0.45454545454545464,69.50354545454546,0.37197312792717196,-0.5181818181818182,1.2
14104,4,31.5,158.895,209.23,2,0.9949622166246851,0.0,16,0.1487560252223803,130.66666666666666,88.68045005649341,106.0,-19.42400000000003,0.2181949973340948,-6.400000000000012,0.3333333333333333
14105,5,55.8,1197.766,2154.15,76,0.8637992831541219,0.2,10,0.3444153188309898,120.0,57.4499782419454,3.5999999999999805,27.39099999999997,0.5012173777764828,6.499999999999998,1.5
14106,1,1.0,214.8,214.8,574,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14107,9,22.555555555555557,445.65666666666664,799.36,13,0.9770723104056438,0.1111111111111111,8,0.3505164517303566,68.875,34.34180215131408,-11.630952380952362,-21.448666666666583,0.456642094386823,-1.433333333333329,2.0
14108,2,9.0,223.525,252.3,568,0.012173913043478257,0.0,4,0.2636985046599274,6.0,0.0,0.0,-57.550000000000054,0.12873280393691983,-2.0000000000000013,1.0
14110,24,13.083333333333334,391.08500000000004,904.26,8,0.9860869565217392,0.125,15,0.17584794309916227,24.217391304347824,33.30485866335438,1.6907114624505928,12.321652173913037,0.4882491918372831,0.2304347826086958,0.2631578947368421
14111,1,2.0,94.2,94.2,78,0.0,0.0,2,0.7322406588502577,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14112,9,26.333333333333332,452.4377777777778,1033.55,40,0.9185336048879837,0.0,8,0.27029609725770476,56.0,56.21832441473153,0.3809523809523839,-60.10883333333333,0.8130120091949377,-3.866666666666664,0.5
14113,13,6.923076923076923,437.3607692307693,981.7,191,0.6637323943661972,0.0,8,0.4009338840833768,30.916666666666668,31.228881753203325,-0.0664335664335648,21.304505494505502,0.634791491025823,-0.3351648351648349,1.1666666666666667
14114,7,10.571428571428571,194.86999999999998,313.75,110,0.7516930022573364,0.14285714285714285,10,0.21659415808896842,54.833333333333336,27.180977825596262,-4.6,-16.83178571428571,0.3276325738991779,-2.000000000000001,1.3333333333333333
14115,2,11.0,311.335,504.87,338,0.3280318091451292,0.0,5,0.314894550392302,165.0,0.0,0.0,387.0699999999999,0.6216294345319351,17.999999999999996,1.0
14118,1,15.0,458.45,458.45,265,0.0,0.0,4,0.7092493768419127,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14119,2,5.5,91.685,116.89,212,0.618018018018018,0.0,4,0.3003406864225473,342.0,0.0,0.0,50.41,0.27490865463270986,4.999999999999999,1.0
14122,3,4.333333333333333,120.80666666666667,230.83,243,0.5766550522648084,0.0,7,0.18069664608048805,165.0,157.0,313.99999999999994,70.56499999999997,0.6639476891141722,4.499999999999998,0.5
14123,1,24.0,436.18,436.18,570,0.0,1.0,7,0.17839400564403424,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14126,1,28.0,466.33000000000004,466.33000000000004,281,0.0,0.0,4,0.37750139559059,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14127,5,20.4,328.52000000000004,483.12,93,0.6450381679389313,0.4,10,0.2343776695571721,41.5,20.60946384552495,13.0,-74.86400000000005,0.340317274270572,-4.400000000000002,0.6666666666666666
14128,2,20.5,296.125,305.54,92,0.7628865979381443,0.5,7,0.41044829868565785,295.0,0.0,0.0,18.830000000000002,0.03179400590966659,2.9999999999999956,1.0
14129,5,14.6,365.276,470.46000000000004,97,0.7668269230769231,0.2,4,0.5345919167838808,79.0,38.632887544163715,17.199999999999992,7.771999999999952,0.18729607277444607,-0.9000000000000014,0.6666666666666666
14130,4,54.75,464.6925,703.85,156,0.7238938053097346,0.0,12,0.23919915425650812,135.66666666666666,123.38647503767267,-127.50000000000001,5.340999999999956,0.32294458040764545,-2.900000000000009,3.0
14131,1,45.0,168.22,168.22,485,0.0,0.0,8,0.3033849172013352,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14132,1,24.0,306.86,306.86,20,0.0,0.0,7,0.3355276064118035,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14133,2,12.0,311.75,318.0,152,0.7333333333333334,0.5,5,0.3160490775294548,417.0,0.0,0.0,12.49999999999994,0.020048115477145148,7.999999999999998,1.0
14134,15,12.0,741.5566666666667,2573.64,219,0.6130742049469965,0.06666666666666667,10,0.24516662470329129,24.428571428571427,26.10340504804001,-0.5802197802197823,6.223785714285731,0.8148397828141313,-0.08928571428571438,0.875
14135,18,9.666666666666666,366.15666666666664,817.3,23,0.9599303135888502,0.05555555555555555,13,0.2584957700222518,32.05882352941177,34.09238415598777,-1.42156862745098,-22.652796697626403,0.6314477537603818,-0.2105263157894735,2.6
14136,5,21.2,314.16200000000003,359.84000000000003,237,0.5827464788732395,0.0,14,0.2007227159925233,82.5,45.434018092174064,38.8,10.94599999999999,0.07299904238652843,0.8999999999999989,0.6666666666666666
14137,1,11.0,332.7,332.7,532,0.0,0.0,5,0.4423049384452641,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14139,3,14.333333333333334,223.66,344.32,327,0.13720316622691298,0.0,5,0.3854276734561812,26.0,10.0,19.999999999999993,-82.12000000000003,0.38633943053484987,-6.4999999999999964,0.5
14142,2,22.0,335.67,359.53000000000003,210,0.5652173913043479,0.0,11,0.22263497055805928,273.0,0.0,0.0,-47.72000000000007,0.07108171716268959,-1.6239695141939146e-15,1.0
14144,1,1.0,30.6,30.6,323,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14145,4,4.5,1246.6125,1383.6,54,0.8791946308724832,0.25,4,0.6364019790265498,130.66666666666666,78.74148983999618,84.49999999999996,-86.32500000000043,0.07787604972793058,-0.6000000000000011,0.3333333333333333
14146,9,34.55555555555556,795.8922222222222,2146.31,91,0.8289473684210527,0.1111111111111111,14,0.3718464735079233,54.75,59.495272921468306,5.857142857142854,103.04783333333332,0.846536083798444,1.9166666666666663,1.25
14147,8,3.375,286.2,757.2,122,0.7442348008385744,0.125,6,0.2670993885211702,50.285714285714285,48.4346814518991,0.9285714285714247,-52.92619047619043,0.6968846805779646,-0.2499999999999997,1.6666666666666667
14148,2,8.5,233.145,309.09000000000003,70,0.7211155378486056,0.0,4,0.507322166548615,180.0,0.0,0.0,-151.89000000000007,0.325741491346587,-11.0,1.0
14149,1,28.0,446.62,446.62,57,0.0,0.0,4,0.42702766730398206,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14150,1,12.0,306.18,306.18,196,0.0,0.0,7,0.2540072912870645,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14151,2,22.0,339.725,352.05,510,0.07775768535262206,0.0,7,0.2183709730333252,43.0,0.0,0.0,-24.65000000000008,0.036279343586724605,-2.0000000000000044,1.0
14152,6,18.833333333333332,281.76,388.68,71,0.8568548387096774,0.0,15,0.24428112666814233,84.6,63.512518451089626,-7.100000000000017,-26.394857142857145,0.4287326765922299,-0.3142857142857168,2.0
14153,1,17.0,233.39999999999998,233.39999999999998,320,0.0,0.0,4,0.5274912272586092,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14154,8,36.5,807.5875,1519.28,76,0.8571428571428572,0.0,12,0.4706860249392377,64.85714285714286,65.67762952793107,-11.857142857142854,-17.80928571428567,0.6382151979830323,-3.6428571428571397,1.6666666666666667
14155,1,6.0,118.75,118.75,103,0.0,0.0,3,0.534305861495845,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14156,121,27.24793388429752,1987.5959504132234,44051.6,0,1.0,0.09090909090909091,27,0.24651049295328367,4.366666666666666,5.889161419270338,0.029849295089936796,-11.744876642731324,2.4031662040552306,-0.007587047825497886,0.7536231884057971
14157,4,18.5,205.745,269.18,122,0.7474120082815735,0.25,9,0.2977272138957443,119.33333333333333,82.86669348350331,-62.500000000000014,33.94399999999997,0.20220353164273625,9.0,3.0
14159,13,76.84615384615384,356.45846153846156,775.9,6,0.9895287958115183,0.15384615384615385,19,0.20190284704413153,46.75,37.41685226383071,1.1153846153846152,4.080109890109904,0.48381958523031504,3.4175824175824183,0.8571428571428571
14160,7,15.285714285714286,1203.067142857143,3654.38,447,0.1644859813084112,0.14285714285714285,8,0.22681788193287064,14.5,2.217355782608345,0.42857142857142816,-318.89142857142866,0.9233996615377469,-4.285714285714287,0.75
14161,7,38.57142857142857,428.1328571428572,825.5600000000001,52,0.9076376554174067,1.0,13,0.22145726712754366,84.5,31.36744596977361,-8.314285714285724,-26.234642857142852,0.49180843732041896,-2.321428571428571,1.3333333333333333
14162,2,12.5,144.68,177.68,10,0.9224806201550387,1.0,7,0.25583481442538303,118.0,0.0,0.0,-66.00000000000001,0.22808957699751173,-1.0000000000000007,1.0
14163,3,10.333333333333334,299.5,411.87,36,0.8795986622073578,0.0,11,0.20815131309246324,131.0,92.0,-184.0,94.60500000000003,0.37000424195668974,1.0000000000000009,2.0
14165,1,23.0,120.44,120.44,112,0.0,0.0,7,0.3340332238010059,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14166,2,25.0,125.575,141.15,342,0.2613390928725702,0.0,6,0.3961406833760799,121.0,0.0,0.0,31.149999999999984,0.12402946446346806,-4.000000000000001,1.0
14167,7,13.714285714285714,157.3642857142857,198.4,2,0.9961389961389961,0.0,6,0.6026764816259573,85.33333333333333,24.790231050870734,6.799999999999995,-8.11964285714286,0.18456922994345917,-0.5357142857142856,0.75
14168,2,7.5,185.225,302.95,257,0.3591022443890274,0.0,3,0.6063831564376705,143.0,0.0,0.0,-235.44999999999996,0.6355783506546092,-7.0,1.0
14169,2,29.5,306.555,467.91,267,0.04982206405693945,0.0,6,0.26330373706198384,13.0,0.0,0.0,-322.7100000000001,0.5263492684836327,-38.99999999999999,1.0
14170,3,47.333333333333336,190.05999999999997,298.96,212,0.08620689655172409,0.0,9,0.2887785838047927,9.0,4.0,-7.999999999999999,-13.259999999999962,0.4091409201894638,-29.999999999999996,2.0
14171,1,6.0,135.0,135.0,567,0.0,0.0,4,0.5891426611796982,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14172,3,14.666666666666666,123.00666666666666,236.77,442,0.0772442588726514,0.3333333333333333,6,0.2087012866057769,18.5,14.5,28.999999999999996,58.209999999999965,0.7464799572945502,3.4999999999999964,0.5
14173,3,5.0,83.06666666666666,114.04,56,0.9012345679012346,0.0,7,0.37220058279592605,255.5,166.5,332.9999999999999,45.22000000000001,0.5063579898938986,4.999999999999999,0.5
14175,7,34.42857142857143,808.9385714285714,1561.26,8,0.9827586206896551,0.14285714285714285,13,0.2941533048621055,75.5,39.718803271666346,18.314285714285706,-6.058928571428577,0.4563818948256532,-1.3571428571428554,0.4
14176,5,7.4,151.292,230.15,134,0.3853211009174312,0.0,7,0.2729610942113647,20.5,15.239750654128171,-5.000000000000001,-15.652000000000012,0.3652273228572327,-0.1000000000000004,1.5
14177,10,18.0,176.83599999999998,688.25,16,0.9672131147540983,0.1,13,0.24183655829398462,52.22222222222222,69.72768902870617,14.616666666666662,5.856363636363631,1.0485808306095472,0.4484848484848474,0.42857142857142855
14178,1,28.0,197.37,197.37,19,0.0,0.0,6,0.3460566925249942,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14180,25,9.48,198.84599999999998,482.58000000000004,5,0.987012987012987,0.04,9,0.3355015207832576,15.375,9.402182813935639,-0.3891304347826093,2.3805384615384577,0.5038690167742316,0.23461538461538448,1.5
14181,2,26.0,154.175,213.9,247,0.38095238095238093,0.0,9,0.19041638978279515,151.0,0.0,0.0,-119.45000000000002,0.3873844657045565,-41.99999999999999,1.0
14182,4,12.5,169.6925,255.65,280,0.3533487297921478,0.0,7,0.324753621188952,50.666666666666664,12.710450643291745,-9.000000000000007,32.12699999999999,0.30324565938396386,4.3999999999999995,1.0
14183,2,16.5,139.17000000000002,139.58,248,0.22012578616352196,1.0,9,0.16745133587923705,69.0,0.0,0.0,-0.8200000000000289,0.0029460372206654506,4.999999999999996,1.0
14185,1,3.0,197.65,197.65,168,0.0,0.0,2,0.724194140754165,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14186,5,20.8,310.12600000000003,456.87,264,0.4511434511434511,0.0,11,0.26837209077620444,53.75,24.076700355322778,13.499999999999991,6.612999999999965,0.3150615512516753,0.29999999999999866,0.6666666666666666
14187,1,8.0,123.5,123.5,310,0.0,0.0,6,0.19564162664524906,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14188,2,11.5,380.45,398.0,51,0.653061224489796,0.0,5,0.3761071516097733,95.0,0.0,0.0,-35.10000000000009,0.04612958338809308,-0.9999999999999997,1.0
14189,9,17.88888888888889,333.9044444444445,849.07,37,0.8355555555555556,0.0,10,0.37008433921094736,23.0,9.899494936611665,-1.428571428571429,-54.303666666666665,0.6037660399306031,-2.2166666666666663,1.25
14190,1,1.0,79.9,79.9,503,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14191,5,8.4,183.92000000000002,357.6,21,0.9628318584070796,0.0,7,0.2158784404437809,135.5,131.0238527902458,-111.0000000000001,84.51800000000001,0.65697800094531,2.8000000000000003,4.0
14192,1,14.0,293.74,293.74,225,0.0,0.0,5,0.2848571579661945,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14193,2,22.5,389.67,422.54,106,0.5450643776824035,0.0,8,0.34078195143421863,126.0,0.0,0.0,65.73999999999987,0.08435342725896272,0.9999999999999956,1.0
14194,24,24.708333333333332,470.42625000000004,1071.91,9,0.9833024118738405,0.125,18,0.1948407985008327,22.782608695652176,24.437954304442332,-0.3310276679841893,-5.986491304347843,0.6154539444966901,-0.21347826086956606,1.0
14195,6,2.6666666666666665,435.93333333333334,828.4,38,0.9193205944798302,0.3333333333333333,3,0.5335942513072425,86.2,68.0952274392266,18.3,-22.937142857142877,0.6613033662216298,-0.05714285714285719,0.5
14197,1,20.0,390.05,390.05,247,0.0,0.0,4,0.5254259669541346,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14198,6,10.666666666666666,175.27166666666668,240.6,76,0.8592592592592593,0.0,11,0.1778704496750698,92.6,42.32068052382901,19.399999999999995,14.052857142857134,0.19606888314311438,0.7999999999999996,0.5
14199,4,4.5,272.92499999999995,583.65,55,0.8501362397820164,0.25,4,0.5887228907983728,103.66666666666667,79.79278719839837,97.5,37.58999999999996,0.6760041398602831,-6.040635332563317e-16,0.3333333333333333
