customer_id,frequency,recency,T,monetary_value,holdout_frequency,holdout_revenue,predicted_purchases,p_alive,expected_avg_value,predicted_clv
13415,2.0,256.0,566.0,158.625,0,0.0,0.5469777210439538,0.8078012582038808,165.22360026145955,97.5665213960378
13416,0.0,0.0,574.0,0.0,2,712.5,0.1675803843502005,1.0,406.30186990676947,-236.7165911217536
13417,3.0,464.0,507.0,220.18666666666664,1,404.83,0.989776367675647,0.9649154221240055,224.76345403114433,240.15433829701075
13418,18.0,564.0,566.0,466.5994444444445,7,2349.11,4.713731410709646,0.9948181356945901,467.48299127247975,2379.122080121059
13420,0.0,0.0,8.0,0.0,1,104.05,1.374805991638405,1.0,406.30186990676947,-1935.3686275881798
13421,4.0,373.0,501.0,556.71,1,1008.67,1.2337023379367602,0.9352467906444234,560.8950800504618,746.9997073552612
13423,0.0,0.0,266.0,0.0,0,0.0,0.3200607493313059,1.0,406.30186990676947,-451.7475997070384
13424,0.0,0.0,287.0,0.0,0,0.0,0.3013448830267718,1.0,406.30186990676947,-425.36783622413407
13425,3.0,411.0,417.0,705.8366666666667,1,449.56,1.1808309125978034,0.9722104040885069,711.8674107459763,907.2776045787202
13426,15.0,548.0,568.0,365.54266666666666,4,1790.86,3.9262492388923205,0.9903847753987438,366.5426634986917,1553.7767821856455
13427,3.0,507.0,560.0,180.81000000000003,2,368.1,0.9055380276396603,0.9635925361041398,185.26890006105407,181.12241400180574
13428,0.0,0.0,352.0,0.0,1,201.78,0.2551804560243394,1.0,406.30186990676947,-360.284460871029
13431,4.0,253.0,497.0,438.4225,2,1269.1,1.0232804456903204,0.7703140644907284,442.34217861294763,488.62820053476634
13432,1.0,41.0,450.0,308.8,0,0.0,0.26260245714224056,0.5075702883299255,323.4137459318433,91.66747322824051
13433,3.0,195.0,534.0,187.70666666666668,0,0.0,0.6196315091995098,0.6322346597731875,192.18621422037995,128.55886577280475
13434,2.0,270.0,493.0,396.72,2,534.24,0.6631460919053586,0.8673339410968851,404.3894294711514,289.47972057769977
13435,2.0,311.0,338.0,378.655,6,3366.17,1.0062006993461177,0.9549293395151501,386.2431823652773,419.37456030532326
13437,1.0,21.0,28.0,220.83,5,1746.3300000000002,2.532383978729454,0.9264917983827927,234.64888315255385,639.6855760295252
13438,0.0,0.0,385.0,0.0,0,0.0,0.23677315229741822,1.0,406.30186990676947,-334.32706580361145
13439,2.0,271.0,364.0,351.165,0,0.0,0.9214703278643125,0.9300053741068064,358.62954644274885,356.6282009227415
13440,2.0,28.0,289.0,25.275,0,0.0,0.5033552792716864,0.4205646697234958,31.273860346247584,16.98414383333582
13441,0.0,0.0,269.0,0.0,1,296.64,0.31724562886716284,1.0,406.30186990676947,-447.7799414746067
13442,2.0,71.0,576.0,110.935,0,0.0,0.1935730334967977,0.2903565386946251,117.31911509793157,24.517649641919313
13443,5.0,229.0,515.0,207.92,0,0.0,0.8705191096937221,0.5567638142320861,210.64077955406796,197.95320031964607
13444,1.0,132.0,344.0,483.79,0,0.0,0.5254542506996042,0.8094129053327882,499.98488765911253,283.4894739430636
13445,0.0,0.0,464.0,0.0,0,0.0,0.20191710128458148,1.0,406.30186990676947,-285.163173132327
13446,10.0,233.0,501.0,334.07,0,0.0,0.33029911198457096,0.10955563163581948,335.5422352924068,119.64502375784305
13448,8.0,515.0,571.0,669.5550000000001,2,2111.4300000000003,2.1315887505522175,0.9764948467344,671.771648335752,1545.995197393744
13450,8.0,399.0,441.0,314.4025,4,1365.18,2.6748985753875822,0.9775707544429346,316.2211673178825,913.0387628690942
13451,8.0,417.0,466.0,614.225,2,1308.78,2.5452809261018676,0.9755559458782536,616.3796459854414,1693.5404041694107
13452,2.0,213.0,310.0,295.0,0,0.0,1.0403485887989623,0.919856507394583,302.2119450753856,339.24179522843804
13453,2.0,237.0,240.0,178.49,0,0.0,1.3315264995959963,0.9612826225312199,185.17794284425437,265.9753401784305
13454,0.0,0.0,479.0,0.0,0,0.0,0.19642786102896514,1.0,406.30186990676947,-277.4193086602185
13455,4.0,364.0,568.0,388.06000000000006,1,365.4,1.0464846766303573,0.8860831792981724,391.8666803680207,442.7349386568341
13456,1.0,32.0,45.0,217.4,4,1341.66,2.1435098134025212,0.9209213573056572,231.18789100371941,533.6309655369981
13457,1.0,49.0,575.0,35.72,0,0.0,0.18676136630386653,0.44736820904266833,47.866301032805296,9.650894684462145
13458,9.0,219.0,226.0,839.0255555555556,6,3085.71,5.195270534682915,0.987920275222335,841.1644498361109,4714.105248473774
13459,1.0,58.0,520.0,529.62,0,0.0,0.23552416545783605,0.5162452238750002,546.2289897527222,138.8750253897784
13461,3.0,434.0,435.0,984.9333333333334,2,868.6,1.140095398300421,0.9732340693620622,991.7996472110311,1220.4924602061926
13462,4.0,473.0,563.0,245.5075,0,0.0,1.141154641973099,0.9586942232383048,248.99433559641565,306.763391892408
13464,3.0,224.0,456.0,707.8733333333333,1,674.68,0.9095243818375376,0.8085740372545352,713.910174859726,700.8838461378031
13465,1.0,140.0,424.0,319.62,0,0.0,0.41984774447309975,0.7710960110250664,334.33151125265624,151.4966717883636
13466,3.0,444.0,466.0,250.34666666666664,0,0.0,1.069830104884692,0.9691023213944272,255.01374814113987,294.49286873069843
13468,54.0,557.0,574.0,193.8505555555556,15,2011.13,13.60609733507529,0.9928369234396492,194.09973662373278,2851.3650714817422
13469,0.0,0.0,491.0,0.0,0,0.0,0.192247010713106,1.0,406.30186990676947,-271.520973867561
13472,1.0,92.0,393.0,330.06,0,0.0,0.41044003311170535,0.7067150004641444,344.86584304094526,152.7574355189454
13473,5.0,392.0,562.0,417.528,1,181.38,1.3138157714807983,0.9075713276159858,420.6248484520187,596.6251867785033
13474,2.0,259.0,333.0,147.995,0,0.0,0.9988921769225859,0.9364243809363322,154.54579197275538,166.5812012925181
13475,3.0,107.0,136.0,371.5533333333333,0,0.0,2.730106273074009,0.9539327386430104,376.58328775516037,1108.3791173148113
13476,4.0,466.0,482.0,455.1675,0,0.0,1.3323299451847581,0.976519233031622,459.1247493374213,660.3235059991881
13477,6.0,513.0,521.0,284.6133333333333,3,688.79,1.7927507947974568,0.9845941849597302,286.99460390250744,555.4461924371849
13478,3.0,208.0,515.0,609.8633333333333,0,0.0,0.7064304306124995,0.6982015853134013,615.6067489406058,469.46811945428175
13479,3.0,277.0,315.0,154.67,0,0.0,1.4756848084743295,0.9613831219198089,159.0506411739425,253.259417268838
13480,1.0,263.0,517.0,133.88,0,0.0,0.3881619601128437,0.8465029059108072,146.9132366974075,61.55816461328608
13481,6.0,543.0,573.0,449.0116666666667,3,825.57,1.64168317794079,0.9806987252442528,451.6386602771168,800.5003697630767
13482,1.0,395.0,465.0,184.64,0,0.0,0.46214556608792723,0.9189134379995003,198.13188435770914,98.8334962094439
13484,2.0,398.0,477.0,312.47,0,0.0,0.7425173198982276,0.9436470327008972,319.76051617638865,256.2879186765334
13485,8.0,503.0,574.0,356.24,0,0.0,2.1093717354004573,0.9708260840032084,358.1055500818645,815.5469626089688
13487,3.0,521.0,572.0,192.10666666666668,1,166.6,0.8892746712377215,0.9642507235280862,196.59938710114852,188.75061403350279
13488,12.0,487.0,521.0,868.1125000000001,7,3437.88,3.406338024013702,0.9846678098335407,869.7379930043452,3198.390726976981
13489,1.0,5.0,132.0,158.4,2,213.84,0.9544961071312226,0.7197919759823199,171.65478990131996,176.61222672891301
13490,0.0,0.0,492.0,0.0,0,0.0,0.191906634515815,1.0,406.30186990676947,-271.0407617821715
13491,24.0,485.0,570.0,169.23208333333335,2,184.19,5.517577706932927,0.886751249010979,169.78366810690287,1011.4259607531693
13492,0.0,0.0,52.0,0.0,2,954.54,0.8771226719851574,1.0,406.30186990676947,-1235.8367778280024
13493,1.0,12.0,125.0,359.28,0,0.0,1.0461401244767385,0.7616648292840639,374.3498636208115,422.11653084160747
13494,0.0,0.0,149.0,0.0,0,0.0,0.48975725445942686,1.0,406.30186990676947,-690.796376015038
13495,7.0,500.0,570.0,491.2442857142857,2,972.44,1.8774496283142452,0.9707315028223196,493.549608809008,1000.4149750402366
13496,0.0,0.0,197.0,0.0,1,152.32,0.4021977998943679,1.0,406.30186990676947,-567.4811297805435
13497,5.0,387.0,507.0,189.976,0,0.0,1.4891894415501001,0.9394684614097735,192.66458526613607,309.733380793753
13498,0.0,0.0,568.0,0.0,0,0.0,0.16914909216026555,1.0,406.30186990676947,-238.93027179377
13499,1.0,44.0,107.0,305.56,3,695.3199999999999,1.3167051950078141,0.8704491706120291,320.14447054927086,454.2835087816236
13500,0.0,0.0,239.0,0.0,3,1166.77,0.34784715376428127,1.0,406.30186990676947,-490.9060647490262
13501,2.0,282.0,408.0,1144.97,0,0.0,0.8259544858405871,0.9177566728512548,1156.004674252234,1030.5074301114514
13502,3.0,274.0,386.0,123.25333333333332,1,102.84,1.2032941070461416,0.9278738831316864,127.53991814269715,165.63047347012255
13503,2.0,182.0,499.0,338.16,1,216.85,0.5585044209347069,0.73822801920211,345.56605662199644,208.3393655520008
13505,2.0,66.0,70.0,646.7149999999999,1,1490.51,2.9352474236976445,0.9592350307058322,655.5087787782635,2072.8376248492254
13506,4.0,144.0,298.0,227.69,0,0.0,1.6033312945941713,0.7846093082597458,231.13685850574328,399.86329358359467
13508,1.0,399.0,480.0,110.97,0,0.0,0.44840640915602575,0.9164876703260024,123.79623082866223,59.91873607499836
13509,3.0,253.0,345.0,216.6733333333333,3,314.7,1.33212891392296,0.9352043003093986,221.23960235210637,318.042206629015
13510,6.0,535.0,556.0,514.225,3,1206.24,1.6889835288871422,0.9823605141054308,516.9494667312141,942.6367982094429
13511,0.0,0.0,514.0,0.0,0,0.0,0.18471215849954398,1.0,406.30186990676947,-260.89023914474427
13512,3.0,323.0,421.0,186.6966666666667,0,0.0,1.1340383383832136,0.9413247539386624,191.17319044547625,233.9978481193341
13513,1.0,214.0,493.0,319.85,1,205.1,0.3913762950081304,0.8187539652684095,334.56358944339445,141.34059546231532
13514,2.0,254.0,520.0,158.7,1,152.20000000000002,0.6092703791304825,0.8349413758753486,165.29893757299791,108.71987642311973
13515,2.0,397.0,482.0,195.0,3,687.72,0.734545008383182,0.9420159805100156,201.76219635756632,159.9774851712051
13516,1.0,179.0,255.0,146.0,2,1243.41,0.7444894524004617,0.9013187867530525,159.142748313697,127.80671951786402
13517,0.0,0.0,17.0,0.0,2,1026.56,1.2312830167623339,1.0,406.30186990676947,-1733.6937219962813
13519,0.0,0.0,280.0,0.0,1,122.75,0.3073348964223256,1.0,406.30186990676947,-433.81105157759964
13520,8.0,538.0,560.0,465.52875,2,1252.37,2.1885597815204627,0.9854397282625726,467.516768170831,1104.6688748943504
13523,2.0,203.0,240.0,1184.62,2,1595.64,1.3124772521075916,0.9475302033428252,1195.8329996188493,1693.0298784189863
13524,1.0,46.0,57.0,88.50000000000001,3,432.48,1.948430304635651,0.9246200986273537,101.1232006291552,212.21058865346032
13525,0.0,0.0,86.0,0.0,1,345.9,0.6863599910790313,1.0,406.30186990676947,-967.5117562675764
13526,0.0,0.0,576.0,0.0,0,0.0,0.16706393329670527,1.0,406.30186990676947,-235.98779410926073
13527,6.0,486.0,525.0,444.295,5,1656.72,1.7687667048104412,0.9779756348088546,446.9149436990884,853.3878590635004
13529,0.0,0.0,42.0,0.0,1,126.66,0.9554513120835738,1.0,406.30186990676947,-1345.9757453491325
13530,0.0,0.0,472.0,0.0,0,0.0,0.19895184461680432,1.0,406.30186990676947,-280.9800293856524
13531,4.0,531.0,574.0,280.3425,0,0.0,1.1371048257568186,0.9718390218894091,283.90749481929043,348.5407155286499
13533,1.0,85.0,105.0,124.15,0,0.0,1.4090002620783466,0.9209700891956026,137.09532019357113,208.16969126918528
13534,18.0,334.0,358.0,256.1677777777778,8,2917.0,6.931160325130551,0.9856189896932821,256.9465862450085,1922.053249698748
13535,0.0,0.0,240.0,0.0,0,0.0,0.34673202895286154,1.0,406.30186990676947,-489.33469157866233
13537,1.0,26.0,289.0,302.0,0,0.0,0.44825927715115177,0.5991718355929354,316.55230377088884,153.08810023109953
13538,7.0,492.0,513.0,259.7142857142857,4,661.35,2.088374287115365,0.9839054578252816,261.7230463114962,590.0584826256644
13539,5.0,350.0,428.0,184.036,1,315.69,1.7565784674101506,0.9569097186410301,186.71392799516443,354.0114628925971
13540,1.0,188.0,493.0,263.14,0,0.0,0.3792038133784765,0.7932892967932046,277.34117989225757,113.52219478762493
13541,1.0,143.0,408.0,474.9,0,0.0,0.44158235546994856,0.784859334224149,491.0145610692764,234.00449272288748
13542,16.0,353.0,567.0,236.34875,0,0.0,0.6612107894375628,0.15653648495707528,237.21386573774487,169.3425237517829
13543,1.0,53.0,525.0,851.16,0,0.0,0.2241422614017356,0.49544418110543414,870.6743004046801,210.66722815790075
13544,3.0,404.0,482.0,148.61,1,163.05,1.0229624321682633,0.9542077785255786,152.97249852452035,168.92039437197744
13545,1.0,154.0,382.0,246.75,0,0.0,0.4840364651975221,0.813723635741375,260.8030862131334,136.2326695339602
13546,2.0,224.0,262.0,227.5,2,438.83,1.2268533778907016,0.9482904885173484,234.40836469085758,310.24778062184055
13547,0.0,0.0,246.0,0.0,0,0.0,0.3401889813833315,1.0,406.30186990676947,-480.1143604226338
13548,1.0,228.0,309.0,281.01,1,397.15,0.641674374727412,0.9052510779323885,295.37264627700125,204.49477093039465
13549,3.0,195.0,225.0,170.85,4,405.65,1.9227817303723451,0.960863607938922,175.2790814491324,363.5336346677779
13550,0.0,0.0,221.0,0.0,0,0.0,0.3692253103875716,1.0,406.30186990676947,-521.0288893667171
13551,1.0,347.0,504.0,91.8,0,0.0,0.4188816415424939,0.8933458567271739,104.45301814844193,47.22962180428644
13552,9.0,479.0,496.0,528.3311111111111,5,1460.98,2.7209179126374585,0.9871545144201063,530.1605668705573,1557.2499521572274
13553,0.0,0.0,512.0,0.0,0,0.0,0.18534381205502923,1.0,406.30186990676947,-261.78145235760155
13554,5.0,66.0,284.0,304.58,0,0.0,0.48332365282119516,0.18739632172483847,307.4742024180613,160.3427492186759
13555,7.0,488.0,527.0,795.39,2,2508.83,2.0307442376250178,0.9796558093772483,798.0848977184693,1749.679649256919
13556,1.0,6.0,273.0,93.6,0,0.0,0.4045679205079602,0.5167835018568306,106.26928224987107,46.38093201271188
13557,10.0,451.0,569.0,241.638,1,343.38,2.499040977805818,0.9272932131994637,243.0273910182844,655.7110679115185
13559,1.0,31.0,381.0,660.0,0,0.0,0.31379553714963343,0.526366272393012,677.7870528329059,229.52467274158778
13561,9.0,434.0,487.0,178.2111111111111,0,0.0,2.7307255160563453,0.9750088391786228,179.69186216421977,529.706548032456
13562,4.0,449.0,532.0,675.6800000000001,2,1196.06,1.2008646207759472,0.9596071518709897,680.1320128119206,881.7331081143882
13564,24.0,383.0,575.0,656.7108333333333,0,0.0,0.24393384553027966,0.03950896190484,657.444370425017,173.15047051183976
13565,1.0,77.0,249.0,110.18,1,130.04,0.6671083787324634,0.7927986250320416,122.99909269525723,88.51060878014923
13566,2.0,205.0,477.0,270.32000000000005,2,856.84,0.6287174543371538,0.7990215774008281,277.4209470918279,188.27448867514266
13567,2.0,113.0,379.0,332.425,0,0.0,0.6613486230351845,0.6904470909313151,339.80526353302946,242.5301438321515
13568,0.0,0.0,11.0,0.0,0,0.0,1.323337839403621,1.0,406.30186990676947,-1863.0512699994667
13569,2.0,61.0,266.0,130.89,1,227.3,0.8444986661919243,0.6605814140161205,137.36386245457237,125.14725541397505
13570,0.0,0.0,81.0,0.0,0,0.0,0.7090013788175548,1.0,406.30186990676947,-999.366607208227
13571,17.0,547.0,569.0,167.3170588235294,8,1581.63,4.420633144551757,0.9904045546652921,168.0948771734299,802.2809596605053
13572,0.0,0.0,43.0,0.0,0,0.0,0.9469882744230388,1.0,406.30186990676947,-1334.0766667746198
13573,3.0,384.0,475.0,188.06333333333336,1,258.48,1.0304333874159415,0.9490310613271984,192.5439486887453,214.16740343851959
13574,0.0,0.0,249.0,0.0,0,0.0,0.3370094357346349,1.0,406.30186990676947,-475.633668758072
13575,0.0,0.0,14.0,0.0,4,643.52,1.2756303611319626,1.0,406.30186990676947,-1796.013673949594
13576,18.0,555.0,569.0,424.2166666666667,9,3237.8900000000003,4.68124500910434,0.9926088076345104,425.0791182729556,2148.4189637501136
13577,7.0,484.0,563.0,294.0814285714286,3,1330.85,1.8901398201946271,0.9666360683191755,296.1342094066992,604.3095102684897
13578,0.0,0.0,247.0,0.0,0,0.0,0.33912246988652556,1.0,406.30186990676947,-478.61141720338674
13579,3.0,290.0,497.0,229.4833333333333,1,302.34000000000003,0.9099531043999498,0.8717762335064896,234.08795339816217,229.94207812403158
13580,0.0,0.0,244.0,0.0,0,0.0,0.3423423110753318,1.0,406.30186990676947,-483.1488319344664
13581,1.0,105.0,252.0,118.0,0,0.0,0.6965806739455168,0.8355710028503992,130.88975118035492,98.35122122315073
13582,1.0,228.0,455.0,164.18,0,0.0,0.4337893827134943,0.8464760907755755,177.4870157381313,83.10131687257801
13583,0.0,0.0,517.0,0.0,1,781.03,0.183772717762239,1.0,406.30186990676947,-259.5647526699246
13584,2.0,369.0,513.0,192.2,0,0.0,0.6810707342796465,0.9223029038233849,198.94960339346736,146.27131377346927
13585,2.0,208.0,576.0,335.895,0,0.0,0.48236528001557305,0.7235404155305674,343.29086981353777,178.77364438108444
13586,0.0,0.0,379.0,0.0,0,0.0,0.2399194751722785,1.0,406.30186990676947,-338.7641855463831
13587,1.0,214.0,501.0,392.8,1,712.4,0.3842411626306303,0.8152026892075751,408.1727373318697,169.2964138946333
13588,0.0,0.0,93.0,0.0,8,2365.65,0.657002033900865,1.0,406.30186990676947,-926.2036823440952
13589,4.0,554.0,571.0,154.735,1,232.65,1.1482351978597956,0.976794742069715,158.01816951177656,195.88999749474254
13590,13.0,539.0,576.0,376.8361538461538,3,1069.89,3.364387094259455,0.9850078972507875,377.9978869675417,1373.0466112919137
13591,5.0,521.0,563.0,339.968,1,340.9,1.4099083166099404,0.9754873534784088,342.92569391724396,521.9918126578798
13592,2.0,59.0,102.0,64.395,1,42.45,2.2926107243865324,0.9202760176693635,70.56980204465847,174.36125815575133
13593,10.0,384.0,485.0,399.841,1,645.83,2.8827889233368262,0.92947084979852,401.3721840412525,1249.075036777227
13594,0.0,0.0,323.0,0.0,1,396.97,0.27389756537114296,1.0,406.30186990676947,-386.6748641469108
13595,2.0,130.0,484.0,126.095,0,0.0,0.47976431074082976,0.6174937783178034,132.54729700355296,68.64375503491063
13597,1.0,2.0,240.0,16.5,0,0.0,0.4636308223337549,0.5355131930444469,28.47263657198974,14.239000921098604
13598,2.0,156.0,489.0,166.775,1,160.04,0.5293443665665829,0.6874330071095127,173.41025478196184,99.08756501412375
13599,12.0,540.0,576.0,502.11083333333335,14,3144.26,3.1183234195247684,0.9850391534862056,503.4630027615726,1695.032815390977
13600,1.0,322.0,472.0,219.52,0,0.0,0.44313668159745284,0.8925971003352048,233.3270465009582,111.60397051528065
13601,2.0,335.0,384.0,328.72,1,320.12,0.8993347077073981,0.9493167859196067,336.0836003430343,326.19648821751537
13602,2.0,179.0,398.0,213.45,1,428.89,0.7556013130444242,0.8220892996423481,220.29517499600396,179.64826196473734
13604,0.0,0.0,496.0,0.0,0,0.0,0.19055711060527544,1.0,406.30186990676947,-269.136801398111
13605,1.0,184.0,409.0,352.78000000000003,0,0.0,0.46639443315034235,0.8306863903903344,367.79113214342857,185.12869491987334
13606,1.0,68.0,149.0,176.61,1,30.12,1.0604266839779755,0.8666894407127308,190.0293283941114,217.2451576279296
13607,0.0,0.0,240.0,0.0,1,675.51,0.34673202895286154,1.0,406.30186990676947,-489.33469157866233
13608,0.0,0.0,378.0,0.0,0,0.0,0.24045202277332503,1.0,406.30186990676947,-339.5152024636943
13609,0.0,0.0,431.0,0.0,0,0.0,0.21514563445733073,1.0,406.30186990676947,-303.8235578807908
13610,9.0,516.0,541.0,127.4388888888889,4,617.96,2.5173693047429553,0.9856856943813745,128.86907295684932,350.23660784137434
13611,8.0,566.0,574.0,305.29,1,517.6800000000001,2.146822923721601,0.9880627758052726,307.09845592411415,711.8011037883986
13612,0.0,0.0,470.0,0.0,0,0.0,0.1996849542702246,1.0,406.30186990676947,-282.014251572968
13613,2.0,208.0,498.0,285.925,0,0.0,0.5966121285533597,0.7872177648801021,293.0961303792435,188.76221351722475
13614,3.0,387.0,389.0,407.5866666666666,2,806.58,1.2536028960124703,0.9730026815287712,412.7244989984242,558.4003829146437
13615,7.0,362.0,518.0,780.6257142857143,0,0.0,1.8559917417579503,0.8818974698287764,783.301700703508,1569.470968730314
13616,1.0,123.0,529.0,105.85,0,0.0,0.3048062188956995,0.6782552482764812,118.62996849570824,39.03359646924798
13617,5.0,315.0,333.0,150.696,2,413.07,2.217732522609043,0.9784127007747131,153.3141109220676,366.91264173698926
13618,0.0,0.0,11.0,0.0,0,0.0,1.323337839403621,1.0,406.30186990676947,-1863.0512699994667
13619,1.0,130.0,512.0,124.7,0,0.0,0.3244874663979617,0.7016380670196224,137.65028978011892,48.21511022405314
13620,0.0,0.0,366.0,0.0,0,0.0,0.2470323590900662,1.0,406.30186990676947,-348.79474951402983
13622,0.0,0.0,534.0,0.0,0,0.0,0.17862483265175222,1.0,406.30186990676947,-252.30122844408288
13623,8.0,527.0,575.0,214.54375,1,188.57,2.124191413341509,0.979160307102615,216.25051641061538,495.9480451454175
13624,0.0,0.0,226.0,0.0,0,0.0,0.36302700773258567,1.0,406.30186990676947,-512.2955981460415
13625,0.0,0.0,434.0,0.0,0,0.0,0.2138717465993899,1.0,406.30186990676947,-302.02668612372725
13626,1.0,127.0,217.0,257.23,0,0.0,0.8256454890409081,0.8832301234729593,271.3777794258986,241.65686208269423
13627,4.0,464.0,478.0,332.50750000000005,2,611.47,1.3425414822980928,0.9768977285325986,336.1895373300201,487.2177349092341
13628,0.0,0.0,514.0,0.0,0,0.0,0.18471215849954398,1.0,406.30186990676947,-260.89023914474427
13629,12.0,493.0,504.0,715.375,6,4126.36,3.5285080472239754,0.9907321360864288,716.886431338764,2730.7702876681046
13630,3.0,114.0,123.0,253.46666666666667,3,972.24,2.9575461801069935,0.9683627218197437,258.14308891113944,822.9875104817781
13631,4.0,103.0,105.0,552.6800000000001,3,779.7,4.193903635999087,0.9783574595487484,556.8560379471696,2517.100633896551
13632,5.0,438.0,449.0,394.59,2,1306.67,1.7284860771728328,0.9811713907251661,397.64569416219575,741.9139705993923
13634,10.0,456.0,536.0,374.821,3,949.75,2.7319750907766323,0.9615261132190005,376.32975929940403,1109.9641737305144
13635,2.0,296.0,576.0,772.88,1,1071.03,0.5642987328955926,0.8464393201547756,782.2412042481003,476.5571213321629
13636,2.0,33.0,123.0,193.475,2,407.67,1.8173765343709083,0.8183421211379962,200.23033768961957,392.2480697616304
13637,1.0,39.0,64.0,262.25,1,125.65,1.816108673177172,0.9093508064921473,276.44313819766205,540.7821019724769
13639,0.0,0.0,274.0,0.0,1,1033.34,0.3126624726984271,1.0,406.30186990676947,-441.320233993782
13640,0.0,0.0,449.0,0.0,0,0.0,0.2077223530822155,1.0,406.30186990676947,-293.35242702148093
13641,2.0,94.0,572.0,359.135,0,0.0,0.259414883403475,0.3867172094947893,366.635391415559,102.68146464080723
13642,1.0,217.0,270.0,312.28,0,0.0,0.7226392231449786,0.9150439940664685,326.92518986127294,254.86197263825989
13643,7.0,546.0,569.0,201.91857142857145,2,431.54,1.9059104237486773,0.9839119965359157,203.8533025636213,419.4698256678023
13646,0.0,0.0,237.0,0.0,0,0.0,0.3500991213650631,1.0,406.30186990676947,-494.0793811275554
13647,4.0,428.0,441.0,470.48,2,844.26,1.439412624684185,0.9769077386114586,474.4716059643847,737.1847152863375
13648,6.0,338.0,576.0,249.33,0,0.0,1.267525504564519,0.7607086194711301,251.6585332463727,344.39052756384666
13649,5.0,271.0,365.0,228.654,0,0.0,1.9656177273826474,0.9357791895013722,231.41197952988045,490.9016538660116
13650,5.0,475.0,520.0,338.41,4,1090.82,1.5099847334028544,0.9739784212077011,341.3648986263056,556.4634110560268
13651,0.0,0.0,219.0,0.0,1,79.2,0.37176448607711376,1.0,406.30186990676947,-524.606445480942
13652,3.0,396.0,490.0,470.4166666666667,1,456.84,1.0027363972785095,0.9488483375500864,475.74260174812656,514.9605647303358
13653,0.0,0.0,325.0,0.0,0,0.0,0.2725188538375714,1.0,406.30186990676947,-384.73106317608654
13654,7.0,536.0,575.0,659.0757142857144,3,1534.49,1.8815818053086237,0.9804455231254324,661.5960095551793,1344.002216405254
13655,4.0,350.0,429.0,302.02750000000003,1,549.32,1.4407435533856738,0.9549299148290642,305.6411494123159,475.30091035857896
13656,3.0,431.0,433.0,251.2333333333333,0,0.0,1.1443837941306247,0.9730402610518721,255.90306934287048,316.0933483096095
13657,0.0,0.0,39.0,0.0,1,229.8,0.9817826344005941,1.0,406.30186990676947,-1382.996387577372
13658,4.0,468.0,510.0,834.3425,4,1705.87,1.261107099412515,0.9710392116790905,839.1505035597136,1142.4223063851175
13659,10.0,455.0,498.0,446.365,0,0.0,2.9703099145018146,0.9800504636661908,447.93788223029173,1436.3406764783044
13660,0.0,0.0,238.0,0.0,0,0.0,0.34896949442579633,1.0,406.30186990676947,-492.48759491406946
13661,0.0,0.0,441.0,0.0,0,0.0,0.2109572810925954,1.0,406.30186990676947,-297.91563568928586
13662,5.0,446.0,496.0,313.66400000000004,1,364.82,1.570597904191964,0.9719983557422728,316.5745005072039,536.746487953747
13663,4.0,467.0,484.0,375.515,0,0.0,1.3272784204094858,0.976329314317391,379.2935331755141,543.4420791864848
13665,2.0,118.0,342.0,539.425,0,0.0,0.7844663003851227,0.7517616004269881,547.7362433789152,463.66838016176916
13666,2.0,448.0,573.0,43.475,1,20.6,0.6258476986212916,0.9344172981091764,49.5557146128907,33.4831100660475
13668,26.0,562.0,566.0,393.9942307692308,8,2089.33,6.7416428226336365,0.9959702024080652,394.5808086799536,2872.0328670682247
13669,0.0,0.0,245.0,0.0,2,218.55,0.34126224031994773,1.0,406.30186990676947,-481.62680181588826
13671,0.0,0.0,232.0,0.0,0,0.0,0.35585908053888426,1.0,406.30186990676947,-502.1957116510266
13672,2.0,429.0,568.0,93.195,0,0.0,0.627323191413738,0.929362277968824,99.49932967539043,67.386334427896
13674,0.0,0.0,270.0,0.0,0,0.0,0.3163182541791164,1.0,406.30186990676947,-446.47287396274635
13675,0.0,0.0,122.0,0.0,1,178.38000000000002,0.5582128724365095,1.0,406.30186990676947,-787.1709400593646
13676,1.0,80.0,457.0,115.6,0,0.0,0.32124000450926804,0.6292304722172553,128.4680657117827,44.543972956991226
13677,1.0,116.0,358.0,277.28,0,0.0,0.4880637119247145,0.7771206987862264,291.6089434445953,153.5818661401438
13679,2.0,242.0,573.0,77.23,0,0.0,0.5249141886924048,0.7837192643156597,83.4625272925906,47.29804945692976
13680,9.0,398.0,573.0,1052.6522222222222,2,1327.53,1.9992720637827053,0.8236953986942483,1055.003879624181,2277.253010959243
13682,0.0,0.0,25.0,0.0,0,0.0,1.1269667846701912,1.0,406.30186990676947,-1587.0850701628588
13683,0.0,0.0,295.0,0.0,0,0.0,0.2947794299611975,1.0,406.30186990676947,-416.11310072530955
13684,3.0,336.0,459.0,134.78333333333333,0,0.0,1.0425938171712303,0.932140832377996,139.1044370779839,156.54772489294433
13686,2.0,219.0,239.0,91.8,0,0.0,1.3271987005736596,0.9550807069199834,98.09805568077685,140.44190236615344
13687,0.0,0.0,276.0,0.0,0,0.0,0.31086616140884815,1.0,406.30186990676947,-438.78837634650387
13688,0.0,0.0,473.0,0.0,0,0.0,0.1985873070202575,1.0,406.30186990676947,-280.46576148737546
13689,0.0,0.0,282.0,0.0,1,910.0,0.30559924676004063,1.0,406.30186990676947,-431.36460532527593
